Date,Open,High,Low,Close,Adj Close,Volume
2012-06-20,97.010002,97.599998,95.370003,96.550003,80.300446,4941300
2012-06-21,96.800003,96.870003,93.870003,93.900002,78.096466,5577700
2012-06-22,95.320000,95.320000,93.160004,93.629997,77.871902,6720200
2012-06-25,92.360001,92.400002,90.660004,91.220001,75.867493,4211300
2012-06-26,91.489998,91.830002,90.430000,91.029999,75.709473,4248000
2012-06-27,91.190002,93.790001,91.019997,93.269997,77.572456,3576100
2012-06-28,92.089996,93.519997,91.330002,93.489998,77.755447,4413500
2012-06-29,96.010002,96.180000,94.519997,95.860001,79.726563,6245300
2012-07-02,96.559998,97.300003,95.589996,97.129997,80.782837,3515900
2012-07-03,97.129997,98.769997,96.629997,98.599998,82.005447,2251100
2012-07-05,98.209999,98.209999,95.889999,95.919998,79.776474,3736900
2012-07-06,94.639999,96.000000,94.500000,95.470001,79.402214,3312800
2012-07-09,94.839996,95.349998,93.669998,94.470001,78.570518,4121300
2012-07-10,94.860001,95.300003,93.150002,94.250000,78.387558,3668600
2012-07-11,93.879997,95.470001,93.750000,95.129997,79.119438,4516400
2012-07-12,94.339996,94.739998,93.230003,94.019997,78.196236,3187000
2012-07-13,94.919998,97.860001,94.800003,97.430000,81.032341,4592400
2012-07-16,97.730003,98.150002,95.959999,97.680000,81.240250,4503000
2012-07-17,100.239998,100.489998,97.180000,97.980003,81.489777,9502200
2012-07-18,97.349998,97.809998,96.180000,96.510002,80.267181,4443200
2012-07-19,96.599998,96.639999,94.550003,95.000000,79.011330,6164100
2012-07-20,94.470001,95.300003,94.099998,94.160004,78.312691,5543900
2012-07-23,91.940002,93.419998,91.150002,93.160004,77.480995,4761200
2012-07-24,93.379997,94.599998,93.209999,94.470001,78.570518,5301700
2012-07-25,95.059998,96.690002,94.849998,95.959999,79.809738,4578900
2012-07-26,97.440002,98.199997,96.750000,98.059998,81.556320,5077400
2012-07-27,98.410004,102.050003,98.120003,101.639999,84.533775,6397200
2012-07-30,101.150002,102.180000,100.349998,100.879997,83.901718,3659600
2012-07-31,100.260002,101.779999,100.000000,100.900002,83.918343,3664000
2012-08-01,101.269997,101.760002,99.820000,100.089996,83.244659,3092800
2012-08-02,98.500000,99.029999,96.720001,97.809998,81.348389,3980200
2012-08-03,99.349998,101.360001,99.000000,100.980003,83.984863,3283100
2012-08-06,101.250000,102.849998,100.750000,102.019997,84.849846,2768700
2012-08-07,102.379997,104.379997,102.330002,103.239998,85.864510,3845000
2012-08-08,102.500000,103.309998,102.169998,102.500000,85.249054,2351100
2012-08-09,102.410004,104.000000,102.300003,103.599998,86.163933,2850200
2012-08-10,103.370003,103.379997,102.120003,103.019997,85.681549,3121600
2012-08-13,102.550003,103.970001,102.550003,103.610001,86.172234,2008600
2012-08-14,104.150002,105.629997,102.910004,103.260002,85.881149,3148200
2012-08-15,103.349998,104.500000,103.050003,103.129997,85.773026,2452500
2012-08-16,103.260002,103.930000,102.599998,103.489998,86.072426,2417900
2012-08-17,103.449997,103.610001,102.800003,103.599998,86.163933,2509700
2012-08-20,103.320000,105.500000,103.139999,105.279999,87.561180,3860800
2012-08-21,105.690002,107.339996,104.750000,105.320000,87.594429,4459800
2012-08-22,104.769997,106.349998,103.669998,104.669998,87.053833,4202400
2012-08-23,104.589996,104.989998,103.650002,104.080002,86.563148,3583100
2012-08-24,103.559998,105.220001,102.230003,104.959999,87.295029,3527100
2012-08-27,105.120003,105.849998,104.580002,105.120003,87.428108,2466800
2012-08-28,104.459999,105.889999,104.199997,105.029999,87.737167,2611100
2012-08-29,105.360001,106.290001,105.040001,105.529999,88.154846,2266900
2012-08-30,104.739998,105.199997,103.949997,104.720001,87.478233,2823700
2012-08-31,105.410004,106.580002,105.309998,105.720001,88.313576,3264100
2012-09-04,105.550003,107.250000,105.540001,106.410004,88.889984,3249200
2012-09-05,106.900002,110.000000,106.790001,109.940002,91.838760,6371600
2012-09-06,110.610001,113.779999,110.010002,113.540001,94.846062,6521500
2012-09-07,113.800003,116.750000,113.550003,116.330002,97.176674,6137100
2012-09-10,116.059998,116.250000,114.540001,114.680000,95.798355,4225100
2012-09-11,115.230003,117.760002,115.019997,116.690002,97.477432,3898500
2012-09-12,117.400002,118.459999,116.690002,118.239998,98.772224,4233700
2012-09-13,117.989998,121.050003,117.680000,120.669998,100.802116,5261600
2012-09-14,121.260002,122.599998,120.480003,121.360001,101.378525,6187700
2012-09-17,120.320000,121.110001,119.510002,119.900002,100.158882,3598300
2012-09-18,119.430000,120.360001,118.750000,119.879997,100.142174,3033300
2012-09-19,120.370003,120.370003,119.019997,119.019997,99.423775,4818300
2012-09-20,117.639999,117.820000,116.239998,117.629997,98.262642,4448100
2012-09-21,118.360001,118.379997,116.559998,116.720001,97.502472,8188700
2012-09-24,116.339996,117.430000,114.900002,116.599998,97.402214,3697500
2012-09-25,117.129997,117.650002,113.500000,113.500000,94.812645,4547700
2012-09-26,113.220001,113.639999,111.900002,113.080002,94.461777,5185100
2012-09-27,113.739998,115.860001,113.720001,115.230003,96.257797,3898900
2012-09-28,115.010002,115.010002,113.230003,113.680000,94.962990,3653700
2012-10-01,116.669998,119.019997,116.400002,116.860001,97.619423,5338600
2012-10-02,117.550003,118.239998,117.089996,117.250000,97.945206,3681300
2012-10-03,117.620003,118.169998,116.220001,117.910004,98.496529,3036400
2012-10-04,118.660004,120.360001,117.930000,119.900002,100.158882,3743200
2012-10-05,120.830002,121.400002,118.580002,119.309998,99.666016,3938300
2012-10-08,118.279999,119.720001,118.150002,119.459999,99.791336,2140400
2012-10-09,119.389999,120.739998,119.019997,119.629997,99.933319,3260600
2012-10-10,119.500000,120.250000,119.059998,120.080002,100.309235,2829600
2012-10-11,120.949997,122.940002,120.750000,121.989998,101.904793,4707200
2012-10-12,121.620003,122.279999,119.889999,120.199997,100.409485,4054900
2012-10-15,121.699997,124.610001,120.750000,124.500000,104.001526,6412000
2012-10-16,124.230003,125.970001,122.349998,123.220001,102.932297,10115900
2012-10-17,123.320000,125.050003,123.050003,124.919998,104.352341,6712400
2012-10-18,123.800003,126.480003,123.190002,125.150002,104.544479,5375100
2012-10-19,124.459999,125.169998,123.019997,123.620003,103.266396,5876400
2012-10-22,122.019997,124.360001,121.919998,122.769997,102.556335,3643000
2012-10-23,120.470001,121.660004,118.120003,119.000000,99.407059,5818500
2012-10-24,119.830002,121.349998,119.769997,119.769997,100.050293,3662000
2012-10-25,120.830002,122.190002,118.650002,119.720001,100.008514,4128800
2012-10-26,119.239998,120.379997,118.379997,119.440002,99.774620,3960900
2012-10-31,119.730003,122.599998,119.660004,122.389999,102.238930,3679700
2012-11-01,122.820000,124.879997,122.360001,124.849998,104.293892,3336200
2012-11-02,125.349998,125.889999,123.059998,123.250000,102.957314,3188800
2012-11-05,123.190002,124.459999,122.110001,124.080002,103.650703,2568700
2012-11-06,124.330002,126.730003,124.300003,126.250000,105.463409,3986000
2012-11-07,122.800003,123.120003,117.970001,117.980003,98.555023,7075800
2012-11-08,119.209999,119.839996,115.260002,115.269997,96.291199,6252100
2012-11-09,114.709999,117.849998,113.839996,116.150002,97.026306,4823100
2012-11-12,116.790001,117.839996,116.300003,117.239998,97.936844,2453600
2012-11-13,115.889999,118.349998,115.080002,116.470001,97.293640,3156600
2012-11-14,116.650002,117.449997,113.879997,114.239998,95.430794,3885700
2012-11-15,114.510002,116.360001,113.910004,115.440002,96.433220,3702900
2012-11-16,115.529999,116.570000,114.230003,115.839996,96.767357,4515900
2012-11-19,117.199997,119.190002,117.190002,118.300003,98.822327,3868600
2012-11-20,117.930000,118.750000,117.370003,118.089996,98.646896,3304000
2012-11-21,118.180000,118.230003,116.830002,117.699997,98.321091,2075200
2012-11-23,118.669998,120.309998,118.269997,120.309998,100.501373,1977500
2012-11-26,119.160004,120.949997,118.500000,120.940002,101.027672,3371000
2012-11-27,120.500000,121.339996,118.379997,118.410004,98.914223,3875200
2012-11-28,117.250000,119.330002,116.570000,119.330002,100.105453,3811200
2012-11-29,120.000000,120.449997,118.519997,118.730003,99.602104,2980800
2012-11-30,117.959999,119.440002,117.690002,117.790001,98.813545,4264300
2012-12-03,118.419998,119.639999,118.070000,118.400002,99.325287,3613900
2012-12-04,118.120003,118.389999,116.199997,116.580002,97.798477,3591600
2012-12-05,117.019997,117.900002,116.000000,117.129997,98.259865,3283000
2012-12-06,117.220001,117.480003,116.199997,117.199997,98.318619,2330900
2012-12-07,117.769997,118.000000,116.139999,116.570000,97.790115,3960500
2012-12-10,116.610001,117.169998,115.620003,117.010002,98.159195,3331900
2012-12-11,117.559998,119.800003,117.040001,118.860001,99.711174,5696500
2012-12-12,119.290001,119.980003,118.080002,118.089996,99.065216,5372400
2012-12-13,117.809998,119.160004,117.589996,118.500000,99.409164,3329100
2012-12-14,118.449997,120.070000,118.300003,119.360001,100.130608,3717200
2012-12-17,120.190002,123.489998,120.029999,123.489998,103.595261,5476700
2012-12-18,124.820000,128.000000,124.489998,127.769997,107.185722,8040300
2012-12-19,128.669998,129.300003,126.809998,127.250000,106.749512,5525400
2012-12-20,127.349998,129.720001,126.620003,129.720001,108.821564,4402500
2012-12-21,126.629997,128.949997,125.629997,128.440002,107.747780,6393300
2012-12-24,127.870003,128.500000,127.400002,127.540001,106.992783,1359300
2012-12-26,128.160004,129.300003,127.110001,127.160004,106.673988,2210100
2012-12-27,127.550003,128.300003,124.570000,126.669998,106.262962,3263500
2012-12-28,125.730003,126.620003,125.339996,125.519997,105.298210,1859200
2012-12-31,125.419998,127.680000,124.790001,127.559998,107.009537,3623000
2013-01-02,131.300003,131.660004,129.619995,131.660004,110.449036,4449000
2013-01-03,131.699997,131.779999,130.070007,130.940002,109.845024,4584600
2013-01-04,130.929993,134.639999,130.320007,134.509995,112.839859,5234600
2013-01-07,134.119995,134.509995,132.880005,134.259995,112.630150,3556900
2013-01-08,133.710007,133.949997,132.699997,133.050003,111.615082,2760200
2013-01-09,133.399994,134.429993,133.270004,134.320007,112.680473,3666500
2013-01-10,135.070007,138.149994,134.130005,137.369995,115.239136,5960700
2013-01-11,137.020004,137.169998,136.130005,137.130005,115.037781,3211700
2013-01-14,137.190002,137.320007,135.660004,136.130005,114.198883,2855800
2013-01-15,135.550003,137.259995,135.119995,135.589996,113.745872,4322800
2013-01-16,138.940002,141.580002,137.899994,141.089996,118.359825,10650800
2013-01-17,140.889999,141.949997,139.619995,141.009995,118.292702,6596000
2013-01-18,141.350006,144.809998,141.240005,144.449997,121.178528,7349000
2013-01-22,144.009995,146.279999,143.339996,145.949997,122.436874,5158400
2013-01-23,145.779999,145.940002,144.809998,145.559998,122.109688,3948700
2013-01-24,145.000000,146.740005,144.059998,144.960007,121.606407,4638200
2013-01-25,144.179993,145.270004,143.300003,144.460007,121.186920,4639400
2013-01-28,144.429993,145.250000,143.690002,144.149994,120.926834,3045600
2013-01-29,144.100006,147.500000,143.839996,147.100006,123.401581,4519800
2013-01-30,146.809998,147.419998,145.910004,147.149994,123.443512,4083100
2013-01-31,146.259995,148.000000,146.259995,147.860001,124.039169,3680900
2013-02-01,148.509995,150.399994,147.759995,149.899994,125.750519,4563800
2013-02-04,148.250000,148.949997,146.619995,147.520004,123.753952,4679400
2013-02-05,148.350006,150.750000,148.179993,150.449997,126.211861,4219200
2013-02-06,149.750000,151.139999,149.169998,151.119995,126.773956,3940600
2013-02-07,150.759995,152.500000,149.000000,150.259995,126.052483,4890800
2013-02-08,150.779999,151.970001,150.350006,151.600006,127.176605,3612300
2013-02-11,151.419998,152.869995,150.960007,152.240005,127.713501,3751400
2013-02-12,152.479996,154.320007,151.789993,154.110001,129.282227,4309000
2013-02-13,154.110001,154.850006,153.279999,154.520004,129.626221,4369100
2013-02-14,153.839996,156.720001,153.619995,155.929993,130.809021,5035800
2013-02-15,156.399994,156.539993,154.080002,154.990005,130.020477,4254400
2013-02-19,155.690002,159.000000,155.250000,158.649994,133.090820,5103400
2013-02-20,158.220001,158.500000,154.559998,155.179993,130.179855,5029700
2013-02-21,153.720001,153.949997,149.800003,150.880005,126.572639,8318000
2013-02-22,152.369995,154.130005,152.050003,154.089996,129.265472,4772700
2013-02-25,155.190002,155.690002,147.600006,147.649994,123.862984,6294200
2013-02-26,148.110001,149.460007,146.710007,148.000000,124.578445,5686600
2013-02-27,147.869995,152.050003,147.759995,151.649994,127.650772,4695000
2013-02-28,151.350006,152.399994,149.759995,149.759995,126.059914,4956000
2013-03-01,148.119995,151.699997,147.220001,150.529999,126.708084,4538400
2013-03-04,150.009995,152.470001,149.710007,152.179993,128.096985,3209200
2013-03-05,153.449997,154.960007,152.800003,152.960007,128.753525,4589300
2013-03-06,154.059998,155.050003,152.800003,154.130005,129.738373,3593200
2013-03-07,154.699997,157.190002,154.500000,156.619995,131.834274,3886300
2013-03-08,155.889999,156.229996,152.009995,152.979996,128.770340,6615000
2013-03-11,152.449997,154.320007,152.360001,153.300003,129.039719,3586400
2013-03-12,153.300003,153.800003,150.460007,151.850006,127.819168,3432200
2013-03-13,152.029999,152.869995,150.580002,151.910004,127.869690,3356400
2013-03-14,152.270004,154.339996,152.160004,154.020004,129.645782,3886600
2013-03-15,151.350006,155.630005,151.300003,154.839996,130.336044,7301200
2013-03-18,152.529999,153.110001,150.889999,151.949997,127.903358,3788100
2013-03-19,152.610001,153.089996,147.820007,148.839996,125.285515,4726900
2013-03-20,150.020004,151.479996,149.250000,150.130005,126.371346,2883800
2013-03-21,149.289993,150.220001,145.369995,145.380005,122.373108,4704000
2013-03-22,146.509995,147.699997,145.610001,146.600006,123.400032,3456800
2013-03-25,147.990005,148.660004,144.679993,146.110001,122.987564,3775400
2013-03-26,148.289993,148.339996,144.869995,146.539993,123.349510,3860400
2013-03-27,145.880005,148.630005,145.860001,147.839996,124.443771,3964800
2013-03-28,148.119995,149.059998,147.130005,147.149994,123.862991,3701300
2013-04-01,146.669998,148.059998,144.600006,146.039993,122.928619,2581100
2013-04-02,145.270004,147.490005,144.770004,146.679993,123.467354,3374100
2013-04-03,146.759995,146.869995,142.179993,143.410004,120.714851,4373300
2013-04-04,143.520004,144.949997,142.240005,142.990005,120.361313,3423800
2013-04-05,140.610001,143.800003,140.339996,143.690002,120.950562,3864300
2013-04-08,143.830002,144.119995,141.839996,143.820007,121.059975,2908700
2013-04-09,144.320007,147.570007,144.070007,146.520004,123.332672,3262800
2013-04-10,147.300003,149.740005,147.240005,149.460007,125.807388,3127600
2013-04-11,149.460007,150.589996,148.220001,149.070007,125.479141,2951800
2013-04-12,148.399994,149.600006,147.009995,149.119995,125.521217,3131400
2013-04-15,148.750000,151.449997,145.529999,146.460007,123.282173,5554900
2013-04-16,148.130005,148.429993,142.139999,144.100006,121.295624,8274400
2013-04-17,142.990005,143.600006,138.050003,140.600006,118.349541,6361500
2013-04-18,140.089996,140.899994,137.419998,138.600006,116.666039,4819700
2013-04-19,139.309998,139.839996,137.850006,138.720001,116.767067,3962600
2013-04-22,139.009995,139.850006,137.289993,139.520004,117.440445,3187100
2013-04-23,140.440002,143.389999,139.919998,142.940002,120.319206,3698200
2013-04-24,143.270004,144.449997,142.949997,143.929993,121.152527,2785200
2013-04-25,144.110001,146.050003,143.750000,144.759995,121.851204,2637400
2013-04-26,144.500000,145.410004,143.070007,144.110001,121.304085,2235200
2013-04-29,144.539993,145.899994,143.910004,145.110001,122.145805,2715300
2013-04-30,145.190002,146.539993,144.559998,146.070007,122.953880,2586300
2013-05-01,145.830002,145.830002,142.399994,142.610001,120.041443,3509000
2013-05-02,142.679993,143.669998,140.389999,143.669998,120.933716,4331900
2013-05-03,145.309998,146.839996,145.059998,145.369995,122.364662,4018800
2013-05-06,145.919998,149.539993,145.639999,148.449997,124.957230,3740400
2013-05-07,149.410004,149.940002,147.550003,149.320007,125.689568,3137600
2013-05-08,149.130005,150.990005,148.399994,150.259995,126.480782,3519200
2013-05-09,150.100006,150.860001,148.250000,148.539993,125.033005,2819500
2013-05-10,148.570007,149.179993,147.500000,149.100006,125.504379,2632400
2013-05-13,147.669998,150.330002,147.059998,149.630005,125.950516,2975200
2013-05-14,149.500000,154.940002,149.500000,154.520004,130.066620,5825300
2013-05-15,154.039993,156.279999,153.789993,155.610001,130.984146,4177800
2013-05-16,154.729996,157.490005,153.960007,154.470001,130.024551,3233800
2013-05-17,155.410004,158.699997,155.000000,158.179993,133.147430,4177000
2013-05-20,157.580002,160.490005,157.520004,158.899994,133.753494,4010100
2013-05-21,158.669998,161.740005,158.529999,160.729996,135.293900,4077900
2013-05-22,160.610001,164.470001,158.529999,159.339996,134.123856,6176200
2013-05-23,156.360001,158.889999,154.619995,157.410004,132.499252,5619800
2013-05-24,155.570007,158.919998,155.289993,158.720001,133.601944,3317100
2013-05-28,160.919998,162.679993,159.910004,160.699997,135.696121,4471200
2013-05-29,159.740005,164.130005,159.410004,162.869995,137.528503,4969100
2013-05-30,162.660004,165.449997,161.000000,164.350006,138.778244,4336200
2013-05-31,163.949997,165.830002,162.070007,162.080002,136.861389,4404800
2013-06-03,161.559998,163.740005,159.789993,163.559998,138.111084,4557300
2013-06-04,163.460007,165.740005,160.500000,161.679993,136.523590,3977300
2013-06-05,161.429993,162.889999,157.550003,158.300003,133.669556,4138300
2013-06-06,158.300003,159.789993,156.339996,159.679993,134.834839,3243900
2013-06-07,160.970001,166.169998,160.589996,166.009995,140.179932,5690300
2013-06-10,166.699997,168.199997,165.289993,167.490005,141.429657,3914200
2013-06-11,165.350006,166.399994,163.190002,163.309998,137.900009,3858100
2013-06-12,164.979996,164.979996,161.070007,161.860001,136.675613,3243300
2013-06-13,161.199997,166.389999,161.070007,165.820007,140.019531,3768500
2013-06-14,165.740005,166.110001,162.910004,162.919998,137.570709,2970600
2013-06-17,164.080002,165.669998,162.899994,164.110001,138.575531,2628300
2013-06-18,164.149994,164.869995,163.050003,164.149994,138.609268,2060700
2013-06-19,164.160004,164.929993,161.509995,161.559998,136.422302,3557100
2013-06-20,159.149994,159.990005,154.839996,155.410004,131.229156,6488600
2013-06-21,157.000000,157.259995,152.300003,154.250000,130.249649,5390200
2013-06-24,151.990005,152.600006,148.710007,150.779999,127.319580,4013200
2013-06-25,152.449997,154.309998,151.550003,153.059998,129.244858,3274600
2013-06-26,154.479996,154.559998,150.750000,151.660004,128.062683,3580400
2013-06-27,153.029999,154.990005,152.610001,153.509995,129.624817,2654900
2013-06-28,152.690002,152.770004,151.000000,151.250000,127.716515,3011300
2013-07-01,152.779999,154.100006,151.699997,151.750000,128.138687,2496100
2013-07-02,151.160004,153.190002,149.899994,150.919998,127.437866,3091600
2013-07-03,149.619995,151.419998,149.279999,150.429993,127.024025,1267700
2013-07-05,152.300003,153.289993,151.500000,153.240005,129.396835,2243700
2013-07-08,154.580002,154.800003,152.880005,153.809998,129.878143,2699100
2013-07-09,154.990005,157.440002,153.169998,156.940002,132.521164,3127100
2013-07-10,156.570007,157.619995,154.669998,155.830002,131.583832,2430100
2013-07-11,158.500000,159.740005,156.110001,157.710007,133.171341,2965700
2013-07-12,158.619995,160.279999,158.550003,160.110001,135.197952,2844600
2013-07-15,162.800003,163.389999,161.160004,163.000000,137.638245,4129900
2013-07-16,163.919998,164.300003,159.429993,160.240005,135.307648,5972700
2013-07-17,159.839996,161.990005,159.500000,161.500000,136.371643,3715000
2013-07-18,161.580002,164.580002,161.500000,164.059998,138.533325,3462700
2013-07-19,163.750000,164.850006,162.580002,164.360001,138.786667,3329700
2013-07-22,163.949997,166.330002,163.880005,166.250000,140.382523,2741100
2013-07-23,166.500000,167.410004,165.479996,166.259995,140.391052,2545400
2013-07-24,166.750000,166.889999,164.440002,165.039993,139.360764,2548100
2013-07-25,164.279999,166.000000,163.690002,165.910004,140.095413,2236200
2013-07-26,165.050003,165.649994,164.270004,165.259995,139.546616,2372200
2013-07-29,164.630005,164.830002,162.020004,163.169998,137.781784,2823600
2013-07-30,163.490005,164.009995,162.330002,162.429993,137.156952,2553300
2013-07-31,162.529999,165.970001,162.429993,164.029999,138.507980,3700300
2013-08-01,165.740005,167.899994,164.880005,167.490005,141.429657,3251900
2013-08-02,166.830002,167.899994,166.460007,167.619995,141.539429,1866700
2013-08-05,167.279999,169.690002,166.440002,168.320007,142.130508,2618400
2013-08-06,168.070007,168.279999,164.470001,164.779999,139.141296,3598500
2013-08-07,164.000000,164.229996,162.050003,163.449997,138.018234,2131000
2013-08-08,164.750000,166.429993,162.830002,162.839996,137.503128,2818400
2013-08-09,162.399994,164.100006,162.020004,162.130005,136.903641,2012000
2013-08-12,161.729996,162.380005,160.550003,161.690002,136.532043,1982000
2013-08-13,161.990005,164.550003,160.949997,163.710007,138.237762,2309600
2013-08-14,163.850006,164.800003,162.929993,163.339996,137.925323,1667400
2013-08-15,161.910004,161.970001,160.070007,160.750000,135.738373,2206900
2013-08-16,160.279999,162.289993,160.029999,160.660004,135.662369,2024300
2013-08-19,160.169998,160.789993,158.529999,158.630005,133.948151,2228400
2013-08-20,158.720001,160.029999,157.779999,159.559998,134.733505,2288700
2013-08-21,158.779999,159.229996,156.509995,157.110001,132.664658,3053800
2013-08-22,157.809998,159.660004,157.199997,159.410004,134.606842,2302700
2013-08-23,159.589996,159.789993,158.000000,158.649994,133.965103,1495800
2013-08-26,158.410004,160.699997,157.750000,157.899994,133.331757,1885200
2013-08-27,155.720001,156.529999,152.929993,153.229996,129.388428,3672000
2013-08-28,153.000000,154.149994,151.449997,152.970001,129.591705,2343200
2013-08-29,152.369995,154.679993,152.089996,153.630005,130.150894,2133000
2013-08-30,153.770004,153.979996,151.330002,152.130005,128.880066,2234000
2013-09-03,154.479996,156.039993,153.520004,154.759995,131.108170,2464800
2013-09-04,154.759995,157.250000,154.350006,155.740005,131.938354,2194200
2013-09-05,155.990005,158.050003,155.570007,156.169998,132.302658,2443900
2013-09-06,156.979996,157.710007,153.419998,156.660004,132.717728,2464000
2013-09-09,157.410004,159.699997,157.160004,159.490005,135.115265,2150400
2013-09-10,162.979996,165.529999,162.559998,165.139999,139.901810,5265900
2013-09-11,164.929993,165.789993,163.779999,165.059998,139.834030,2233100
2013-09-12,164.839996,165.309998,163.070007,163.350006,138.385345,2690000
2013-09-13,164.380005,164.720001,162.960007,164.000000,138.936020,2231500
2013-09-16,166.309998,168.570007,165.190002,167.029999,141.502945,3553100
2013-09-17,167.190002,167.580002,165.660004,167.419998,141.833328,2653700
2013-09-18,166.500000,169.089996,165.639999,168.059998,142.375565,3422400
2013-09-19,169.690002,170.000000,166.880005,167.779999,142.138306,3534700
2013-09-20,168.000000,169.750000,164.029999,169.750000,143.807281,20410100
2013-09-23,168.179993,168.460007,164.720001,165.250000,139.994965,4816200
2013-09-24,165.520004,166.399994,162.970001,162.970001,138.063354,3422600
2013-09-25,163.259995,163.690002,161.160004,162.309998,137.504303,3614600
2013-09-26,162.899994,163.929993,161.039993,162.289993,137.487335,2711400
2013-09-27,160.690002,160.949997,159.429993,159.850006,135.420258,3679100
2013-09-30,157.720001,159.139999,156.570007,158.210007,134.030869,2803600
2013-10-01,158.860001,160.309998,157.559998,159.000000,134.700150,2465300
2013-10-02,157.690002,159.580002,157.520004,158.669998,134.420563,2431000
2013-10-03,158.630005,159.160004,155.460007,156.850006,132.878738,2949500
2013-10-04,157.080002,157.250000,156.089996,156.550003,132.624603,2984500
2013-10-07,155.169998,156.199997,154.220001,154.250000,130.676056,2618000
2013-10-08,154.619995,155.850006,153.000000,153.050003,129.659454,2917200
2013-10-09,153.559998,155.320007,152.830002,154.440002,130.837112,3227500
2013-10-10,156.830002,158.240005,156.000000,158.009995,133.861435,3639000
2013-10-11,158.490005,160.490005,157.520004,160.000000,135.547363,3124900
2013-10-14,158.220001,159.919998,157.500000,159.460007,135.089920,2428100
2013-10-15,159.809998,160.039993,157.509995,157.630005,133.539566,3038000
2013-10-16,158.580002,162.500000,157.500000,162.250000,137.453445,3649300
2013-10-17,156.479996,159.199997,155.990005,158.320007,134.124084,7522100
2013-10-18,158.839996,159.699997,156.679993,158.690002,134.437515,4982100
2013-10-21,158.669998,160.649994,158.250000,159.770004,135.352448,2695400
2013-10-22,160.639999,160.710007,158.229996,159.250000,134.911911,3239400
2013-10-23,158.020004,158.080002,156.559998,157.740005,133.632675,2735800
2013-10-24,159.449997,160.350006,158.830002,159.960007,135.513443,2591000
2013-10-25,160.000000,162.240005,159.910004,162.089996,137.317917,3721000
2013-10-28,162.000000,162.190002,160.250000,161.449997,136.775681,3341500
2013-10-29,162.070007,163.110001,161.009995,162.110001,137.334854,3702100
2013-10-30,162.559998,162.970001,161.149994,162.050003,137.284012,2344200
2013-10-31,162.089996,163.350006,160.860001,160.860001,136.275894,2785000
2013-11-01,161.029999,162.600006,160.720001,162.050003,137.284012,2738400
2013-11-04,162.419998,163.240005,161.589996,163.160004,138.224380,1711000
2013-11-05,161.669998,162.630005,160.779999,161.949997,137.199280,2529400
2013-11-06,162.529999,164.300003,162.330002,163.520004,138.529358,3593700
2013-11-07,164.039993,164.210007,159.610001,159.639999,135.242371,3490300
2013-11-08,160.389999,163.690002,159.880005,163.169998,138.232834,3856000
2013-11-11,162.500000,164.750000,162.160004,163.839996,138.800446,2289000
2013-11-12,163.100006,164.380005,162.130005,162.889999,137.995651,2239600
2013-11-13,161.779999,163.710007,161.199997,162.940002,138.037964,3398300
2013-11-14,163.550003,163.949997,162.410004,163.199997,138.258255,3648200
2013-11-15,163.179993,165.419998,163.179993,164.399994,139.274918,2667200
2013-11-18,164.740005,167.649994,164.199997,165.679993,140.359222,3555000
2013-11-19,165.869995,168.000000,165.630005,166.600006,141.138672,2691900
2013-11-20,166.759995,167.250000,164.860001,165.000000,139.783173,2793100
2013-11-21,165.250000,167.320007,165.009995,167.070007,141.536819,3158500
2013-11-22,166.770004,168.240005,165.529999,168.100006,142.409454,2680500
2013-11-25,168.500000,170.500000,168.500000,169.479996,143.578537,3101700
2013-11-26,169.360001,170.690002,168.000000,168.039993,142.358551,2953400
2013-11-27,168.050003,168.809998,166.869995,168.220001,142.979034,2285300
2013-11-29,167.889999,170.380005,167.690002,168.940002,143.590988,2018700
2013-12-02,169.880005,171.580002,168.679993,169.720001,144.253937,3121100
2013-12-03,169.089996,170.759995,167.910004,168.050003,142.834579,3288200
2013-12-04,167.309998,169.929993,167.309998,168.699997,143.387024,2328200
2013-12-05,167.410004,167.960007,165.350006,165.559998,140.718185,3564100
2013-12-06,167.580002,167.960007,164.770004,167.210007,142.120605,2708500
2013-12-09,168.000000,169.130005,166.839996,167.669998,142.511612,2589500
2013-12-10,167.869995,172.199997,167.520004,169.729996,144.262497,4235400
2013-12-11,169.509995,169.830002,167.130005,167.600006,142.452103,2977100
2013-12-12,166.589996,168.960007,166.520004,168.330002,143.072540,2911900
2013-12-13,168.589996,169.289993,167.600006,168.389999,143.123566,2490600
2013-12-16,169.309998,171.490005,169.089996,170.949997,145.299423,2980000
2013-12-17,171.270004,171.270004,169.710007,170.490005,144.908401,2856700
2013-12-18,171.000000,174.919998,169.990005,174.839996,148.605743,4509600
2013-12-19,174.610001,175.800003,174.000000,174.770004,148.546204,3094400
2013-12-20,174.660004,175.789993,173.750000,175.160004,148.877747,3754300
2013-12-23,175.880005,176.690002,175.500000,176.470001,149.991119,1585300
2013-12-24,176.669998,176.679993,175.440002,176.160004,149.727676,781300
2013-12-26,176.600006,176.759995,175.179993,176.449997,149.974136,1320100
2013-12-27,176.389999,176.449997,175.570007,176.350006,149.889160,1716900
2013-12-30,176.500000,177.119995,175.259995,175.729996,149.362167,1241000
2013-12-31,176.220001,177.440002,176.220001,177.259995,150.662628,1663900
2014-01-02,176.949997,178.380005,176.360001,176.889999,150.348129,1982100
2014-01-03,176.350006,178.850006,176.220001,178.149994,151.419037,2147400
2014-01-06,179.149994,181.130005,178.880005,179.369995,152.456009,2954000
